name,step,PR_inf,slope,PR_at_8192,r2,bias
model.layers.8.mlp.gate_proj,0,426.9873017370081,4.978171557073723,369.0345204880889,0.9496954041824244,0.8642751645935041
model.layers.8.mlp.gate_proj,262,20.443490033991893,-39.65858181484665,37.52773996692291,0.261661034763663,1.8356816719906734
model.layers.8.mlp.gate_proj,548,,52.78607559707503,253.70889301032116,0.994914017643088,
model.layers.8.mlp.gate_proj,813,,88.12853846738186,189.5714208519731,0.9960843849214912,
model.layers.8.mlp.up_proj,0,568.0742452024392,5.182883466305417,454.60637334122276,0.965366235777191,0.8002587288202425
model.layers.8.mlp.up_proj,262,31.625963117463904,-23.569549458552405,59.29709831967222,0.21570080915204803,1.874949961189586
model.layers.8.mlp.up_proj,548,,32.31274811706525,312.53530819152706,0.9984040857198391,
model.layers.8.mlp.up_proj,813,,52.43069816835335,243.93755700613113,0.9992046277258138,
model.layers.8.self_attn.k_proj,0,3.149303428472776,-250.0933463516652,2.9248264567690154,0.7352714819393411,0.9287217072593673
model.layers.8.self_attn.k_proj,262,34.224182293174735,24.891716559727147,29.270277107964144,0.9330703337444003,0.8552513207540231
model.layers.8.self_attn.k_proj,548,32.95941765068693,26.124842067517047,29.18524886469516,0.9619974455183942,0.8854904286844064
model.layers.8.self_attn.k_proj,813,29.46835592357273,27.01662575143619,26.189186880255487,0.9816931320285208,0.8887223619864681
model.layers.8.self_attn.o_proj,0,112.51690744581282,3.5406928528599746,118.48371619881355,0.646975612629601,1.0530303301828154
model.layers.8.self_attn.o_proj,262,38.39808503051793,-13.327131957633727,62.905086691294144,0.17861801067296956,1.6382349963884553
model.layers.8.self_attn.o_proj,548,,32.40106774779902,272.1315853469516,0.999378477624846,
model.layers.8.self_attn.o_proj,813,,50.19378135134479,237.64461907490679,0.9979766102118598,
model.layers.8.self_attn.q_proj,0,17.252972897530103,20.78079835075459,16.259987592250717,0.9181009128361723,0.9424455535184003
model.layers.8.self_attn.q_proj,262,35.07870440193806,12.133070900729901,33.85116755277897,0.9922988785468208,0.9650062090351526
model.layers.8.self_attn.q_proj,548,47.64719841367148,32.86853353750509,39.53197576958963,0.9990980725481563,0.8296810113865302
model.layers.8.self_attn.q_proj,813,50.34498730034803,41.337652693290046,39.31587154715141,0.998565885691749,0.7809292176915421
model.layers.8.self_attn.v_proj,0,5.652756932135503,43.61144971731427,4.541193746250379,0.18106497274473043,0.8033591043750757
model.layers.8.self_attn.v_proj,262,28.46678362607129,112.41172367542447,13.592653307217846,0.7924254828359956,0.47749171405402546
model.layers.8.self_attn.v_proj,548,24.786480388621,144.37083040161656,10.769869703879893,0.7618987519537264,0.43450580861105775
model.layers.8.self_attn.v_proj,813,30.597009070937702,182.94957709733865,11.44088268451363,0.8538581395832096,0.37392160318639284
